Cluster,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
10,GO:0040008,regulation of growth,31/1049,161/9469,0.19254658385093168,1.7380587249613653,3.333776587545358,0.0014298172137906066,0.019944369268202315,0.016875959120159288,181562/177602/179629/172455/180603/177334/180655/180950/181620/181019/178895/174881/173978/190137/179040/172333/177475/174242/174329/187898/171768/180719/178217/177366/178229/173437/180927/175339/180574/179424/181524,31
10,GO:0090435,protein localization to nuclear envelope,7/1049,17/9469,0.4117647058823529,3.7168732125834127,3.9572437240213425,0.0014318456173327834,0.019944369268202315,0.016875959120159288,173976/181698/181316/180765/172687/180414/173973,7
10,GO:0006997,nucleus organization,14/1049,53/9469,0.2641509433962264,2.3844092307138878,3.567221026182124,0.001455123189375099,0.020110257203160547,0.017016325454698937,173976/181698/181316/176084/180765/179999/266845/172687/180414/178217/173973/176307/175634/172338,14
10,GO:0046394,carboxylic acid biosynthetic process,25/1049,122/9469,0.20491803278688525,1.8497319851849536,3.3341611213688545,0.0016378613177464856,0.022206045873374453,0.01878968030224538,181707/181121/175107/180818/177820/174472/188513/181417/181380/175915/181223/177961/174254/175895/172882/180486/174252/180016/190207/178291/174414/177925/178293/180574/174471,25
10,GO:1901657,glycosyl compound metabolic process,11/1049,37/9469,0.2972972972972973,2.6836111612088733,3.6216092033448075,0.0016444273654109968,0.022206045873374453,0.01878968030224538,178028/180950/174881/180818/183546/176851/174472/179660/173162/174252/173323,11
10,GO:0046785,microtubule polymerization,8/1049,22/9469,0.36363636363636365,3.2824334864373,3.782886717643622,0.0016994422652068964,0.022775101266295453,0.019271187409283946,175277/177334/171948/175230/172554/176511/177366/176563,8
10,GO:0046434,organophosphate catabolic process,16/1049,66/9469,0.24242424242424243,2.1882889909581995,3.4191774946571805,0.0018463046636619327,0.02419342925939229,0.02047130784972529,174235/181274/173876/175369/181019/181605/177984/176399/173911/173171/3565961/184760/173795/179674/3565504/175827,16
10,GO:0044087,regulation of cellular component biogenesis,30/1049,157/9469,0.1910828025477707,1.7248456218539951,3.232471359356961,0.001915385678906508,0.02491409754401186,0.021081102441215593,175277/172275/179629/177616/180760/180603/177334/176179/172209/176084/180545/171948/174673/179077/190137/172333/172088/173599/177497/180874/176511/177546/177366/171787/173319/171882/179424/176774/176563/181524,30
10,GO:0031099,regeneration,11/1049,38/9469,0.2894736842105263,2.6129898148612716,3.516457508411665,0.0020867173367045094,0.026367164061644837,0.022310616938299343,184419/177613/172939/171751/178895/190098/172215/172505/178217/180927/180670,11
10,GO:0006360,transcription by RNA polymerase I,7/1049,18/9469,0.3888888888888889,3.510380256328779,3.7626836351261512,0.0021211945000119267,0.026411844507093912,0.022348423366807025,176084/266845/171811/182648/174630/173779/175015,7
10,GO:0140053,mitochondrial gene expression,14/1049,55/9469,0.2545454545454545,2.2977034405061096,3.4066736142858987,0.0021350445248809664,0.026411844507093912,0.022348423366807025,175398/174956/175912/187843/182876/259579/175592/172153/176903/173317/176285/175719/179724/177287,14
10,GO:0007040,lysosome organization,10/1049,33/9469,0.30303030303030304,2.7353612386977497,3.5246315107248396,0.002265356017281155,0.02744804653815317,0.023225207329299224,181503/187779/178361/3565633/181202/176383/181649/174596/3564970/179725,10
10,GO:0006897,endocytosis,33/1049,180/9469,0.18333333333333332,1.6548935494121384,3.1310017244545185,0.002381720198419654,0.028467993452732217,0.024088236999663927,175714/178377/178614/179462/177616/181764/172939/176352/171601/181620/176758/175521/171719/180111/179321/176224/172530/178361/180449/191744/180539/172755/171952/185870/172698/179832/181358/181649/179010/172748/184363/3565889/176434,33
10,GO:0048814,regulation of dendrite morphogenesis,6/1049,14/9469,0.42857142857142855,3.8685823233011027,3.7910664088501456,0.002493509260592511,0.02921203895356392,0.024717812259062746,177602/176179/183417/171719/173978/190137,6
10,GO:0002064,epithelial cell development,5/1049,10/9469,0.5,4.513346043851287,3.9233688314855732,0.0025818505149678367,0.029657750395961708,0.025094951690254712,175277/174506/177602/179629/173007,5
10,GO:0006760,folic acid-containing compound metabolic process,5/1049,10/9469,0.5,4.513346043851287,3.9233688314855732,0.0025818505149678367,0.029657750395961708,0.025094951690254712,181064/175842/175915/177999/174254,5
10,GO:1901136,carbohydrate derivative catabolic process,21/1049,100/9469,0.21,1.8956053384175404,3.1778315839433056,0.0027379376487762295,0.031047510901827884,0.026270899706881234,174235/181019/180818/183546/188583/179660/173305/176272/179429/181517/177984/173944/176399/173911/173171/176760/184760/178086/179674/3565504/175827,21
10,GO:0006955,immune response,57/1049,358/9469,0.15921787709497207,1.4372107513939851,2.976529191049049,0.0028561191674137203,0.03183638382390547,0.026938405758587112,180115/173877/172358/178987/188736/181274/174537/182792/171751/182010/173814/188915/174181/185506/179340/178890/189455/180111/186145/180067/176851/177820/180932/184981/177856/180033/183836/178506/180081/181250/180993/185015/180398/192096/179429/180068/181079/184872/173914/191563/173944/182379/174929/186340/172010/174520/178215/180782/171616/174705/174062/178086/178293/180036/179424/178049/181524,57
10,GO:0002376,immune system process,57/1049,359/9469,0.15877437325905291,1.433207378827428,2.953552562586498,0.003041192936693172,0.03360478970877325,0.0284347451524058,180115/173877/172358/178987/188736/181274/174537/182792/171751/182010/173814/188915/174181/185506/179340/178890/189455/180111/186145/180067/176851/177820/180932/184981/177856/180033/183836/178506/180081/181250/180993/185015/180398/192096/179429/180068/181079/184872/173914/191563/173944/182379/174929/186340/172010/174520/178215/180782/171616/174705/174062/178086/178293/180036/179424/178049/181524,57
10,GO:0048598,embryonic morphogenesis,32/1049,177/9469,0.1807909604519774,1.6319443322400133,2.99551624189483,0.003442785799927357,0.03736373055258586,0.03161537880204522,175227/174826/172435/175020/177602/175440/179629/177616/180603/180357/181019/179624/179440/174728/179077/176201/171857/178868/172088/179162/173599/176667/181205/174484/179013/176641/173914/177546/3565703/173007/176808/171882,32
10,GO:0055086,nucleobase-containing small molecule metabolic process,47/1049,286/9469,0.16433566433566432,1.4834074409860873,2.9299815019731206,0.003475985965214329,0.03743813708385376,0.031678338004367645,176789/172939/174235/178028/180950/181019/174881/180818/173942/173134/176814/187757/183546/176851/180819/179541/174800/175995/178181/181311/176043/176272/172008/180956/177984/180582/176375/174252/176954/172216/173911/3565961/181280/184760/3564970/174778/178872/179674/176493/179041/180429/173323/3565504/176005/175525/180692/175827,47
10,GO:0032886,regulation of microtubule-based process,16/1049,70/9469,0.22857142857142856,2.0632439057605882,3.151388314605163,0.003505095110046917,0.03743813708385376,0.031678338004367645,175277/175020/180603/177334/172775/183417/174744/176064/181743/176511/178217/177366/172761/179878/175738/176563,16
10,GO:0170033,L-amino acid metabolic process,21/1049,102/9469,0.20588235294117646,1.8584366062917064,3.076584712457715,0.0035131321401468195,0.03743813708385376,0.031678338004367645,175887/181121/174942/175107/179079/175766/172301/174800/181417/181380/176473/175915/181223/177961/174254/174252/181574/183911/180016/172726/174471,21
10,GO:0006730,one-carbon metabolic process,6/1049,15/9469,0.4,3.61067683508103,3.571509166839239,0.003770253420794174,0.03946496036322423,0.03339333767903654,181064/175842/175915/177999/174254/177355,6
10,GO:0097300,programmed necrotic cell death,6/1049,15/9469,0.4,3.61067683508103,3.571509166839239,0.003770253420794174,0.03946496036322423,0.03339333767903654,181444/176179/187779/180947/171952/179010,6
10,GO:0170038,proteinogenic amino acid biosynthetic process,11/1049,41/9469,0.2682926829268293,2.4217954381641054,3.220179499650733,0.0040187908399751116,0.04181906468185866,0.0353852667148273,181121/181417/181380/175915/181223/177961/174254/174252/180016/174414/174471,11
10,GO:0031503,protein-containing complex localization,7/1049,20/9469,0.35,3.1593422306959007,3.411963485472133,0.004237590804990101,0.043466984864390074,0.03677965694395447,173976/181698/181316/180765/172687/180414/173973,7
10,GO:0097501,stress response to metal ion,8/1049,25/9469,0.32,2.8885414680648234,3.3371779355544096,0.004250869633431025,0.043466984864390074,0.03677965694395447,186146/180923/178987/180409/186145/174775/183779/184872,8
10,GO:1901659,glycosyl compound biosynthetic process,8/1049,25/9469,0.32,2.8885414680648234,3.3371779355544096,0.004250869633431025,0.043466984864390074,0.03677965694395447,178028/180950/174881/183546/174472/173162/174252/173323,8
10,GO:0031113,regulation of microtubule polymerization,5/1049,11/9469,0.45454545454545453,4.103041858046624,3.6345039458631128,0.004304621853352957,0.04376365550908839,0.03703068527203814,175277/177334/176511/177366/176563,5
10,GO:0048639,positive regulation of developmental growth,16/1049,72/9469,0.2222222222222222,2.0059315750450164,3.0241330752773834,0.004709711305862386,0.047070504520172654,0.03982878071326977,179629/180603/177334/180950/178895/174881/190137/179040/172333/174242/187898/171768/177366/173437/180927/180574,16
11,GO:0019752,carboxylic acid metabolic process,80/927,383/9469,0.20887728459530025,2.1336127376838165,7.460483016575843,2.3744319544059493e-11,2.3819490860036382e-8,2.0210564026129873e-8,181758/174181/174800/181169/3565504/175167/174665/179063/173162/181417/174423/172310/188513/180818/174140/174252/174127/172839/180601/177820/178889/177905/176059/179290/24104659/181528/174254/172301/176958/180486/24104835/173080/181311/181209/176612/176477/180309/178532/172726/187773/175993/172408/3565679/180344/174126/175739/173022/176574/179945/180596/177108/178291/186486/176109/181140/171965/41656988/177416/180037/176552/174768/178387/175079/173657/174681/174471/174155/172756/179506/179484/176473/181492/172351/181633/181707/171953/174472/181423/181380/178293,80
11,GO:0046907,intracellular transport,86/927,484/9469,0.17768595041322313,1.8150035215348541,6.0633457476437584,1.9870661262947076e-8,6.946783177526298e-6,5.894265625156302e-6,171751/179691/176434/171654/259570/174675/175376/178157/175606/174333/175801/3565801/173277/174624/178405/176239/172623/174127/173304/174307/174908/175940/180699/3565298/177820/178301/173863/179010/24104835/180455/176612/173436/176275/182644/176957/190137/174232/173701/171806/178078/171935/174834/175284/177735/174126/177987/181480/180014/182050/179400/175719/181331/181538/179801/176018/180256/176966/180430/179109/175822/177283/259500/172718/181649/171774/175672/178944/172343/176233/172648/172234/176410/174011/178183/174375/178409/172345/178094/178989/176397/181182/172434/259317/179507/181058/173998,86
11,GO:0022613,ribonucleoprotein complex biogenesis,54/927,254/9469,0.2125984251968504,2.171622964605153,6.235140903654781,2.507560166216442e-8,7.305358617577234e-6,6.1985127617525744e-6,171901/171883/3565801/176668/176268/175414/173968/174346/178667/177674/174072/171886/178229/171922/178088/177236/178851/176134/175731/178185/173812/173779/179388/173322/174434/178346/180039/176387/177824/177054/174038/172651/175771/172858/24104925/172368/173006/176053/171970/180256/174111/172028/173339/171622/175715/178728/177538/172044/175664/176084/175905/3565889/179165/176207,54
11,GO:0006457,protein folding,34/927,134/9469,0.2537313432835821,2.5917821893767408,6.113192719544416,1.3076719906493074e-7,3.265443770935699e-5,2.7706914809396606e-5,180724/174805/172474/180983/180028/176147/176013/174203/178021/176195/179040/180880/175819/176635/3564910/180872/180371/177419/181136/175231/266837/173449/176019/172651/174394/178014/172757/178659/174318/180700/176211/176928/178660/174368,34
11,GO:0030490,maturation of SSU-rRNA,16/927,38/9469,0.42105263157894735,4.300914097541589,6.7163969618874075,1.7489302335239817e-7,3.7603618162833156e-5,3.190623749935681e-5,171883/178667/178851/178185/173812/173779/173322/176387/174038/172651/24104925/172368/173339/171622/177538/176207,16
11,GO:0045184,establishment of protein localization,79/927,454/9469,0.17400881057268722,1.7774427479102215,5.592457415794741,1.9361130633037665e-7,3.7603618162833156e-5,3.190623749935681e-5,171751/173041/179691/176434/171654/171956/173278/259570/174675/175376/172915/172803/175801/3565801/173277/176293/177242/174624/178405/176239/173304/173638/174307/174908/175940/3565298/178301/176635/180769/173863/179010/176907/179171/173436/176275/174431/180745/182644/176957/173701/178078/178617/184341/176254/171935/175634/180014/182050/179400/175719/181331/181538/176018/180256/176966/172718/173518/181649/171756/171774/175672/180467/178944/176233/176580/190777/172648/172234/174011/178183/174375/178409/175723/178094/178989/172434/173410/171711/259317,79
11,GO:0015031,protein transport,70/927,392/9469,0.17857142857142858,1.82404838958237,5.489259838326636,3.658625552572091e-7,5.813888605360014e-5,4.933017611075671e-5,171751/173041/179691/176434/171654/171956/173278/259570/174675/175376/172915/175801/3565801/173277/177242/174624/178405/176239/173304/173638/174307/174908/175940/3565298/178301/176635/180769/173863/176907/179171/173436/176275/174431/182644/176957/173701/178078/184341/176254/171935/175634/180014/182050/179400/175719/181331/181538/176018/180256/176966/172718/173518/181649/171756/171774/175672/178944/176233/176580/190777/172648/172234/174011/178183/174375/178409/178094/178989/172434/259317,70
11,GO:0010498,proteasomal protein catabolic process,44/927,211/9469,0.20853080568720378,2.1300735696355257,5.468630310578757,8.786492013969764e-7,1.1814452338783959e-4,1.0024426921201132e-4,172915/172775/174203/174624/180880/172139/172518/176661/176218/179720/182681/172510/172009/54162166/172737/172679/176422/176187/173813/173168/176152/179726/178014/172145/175545/179801/176018/174295/180548/172674/178791/174217/173858/173149/180473/176978/172942/173334/171647/181650/172434/178639/171953/179493,44
11,GO:0034976,response to endoplasmic reticulum stress,47/927,233/9469,0.2017167381974249,2.0604701121806,5.399128198465383,1.0212114756262166e-6,1.275055470996162e-4,1.0818699016220597e-4,180724/177074/180983/172915/176147/178267/259582/178013/174203/181019/174624/180880/171876/176218/180769/175577/179720/182681/172510/266837/181001/177059/180745/181150/180976/176187/174778/181334/178014/178842/180628/179801/172757/176018/174295/172628/176690/3565745/174716/174217/184409/178660/187512/174368/172434/181474/181405,47
11,GO:0035966,response to topologically incorrect protein,44/927,218/9469,0.2018348623853211,2.061676711894936,5.224147201326773,2.22145206584417e-6,2.4269363819347557e-4,2.0592276057726551e-4,180724/177074/180983/172915/176147/178267/178788/259582/178013/174203/181019/176195/174307/180880/185872/171876/180769/175577/179720/182681/266837/181001/177059/180745/181150/180976/176187/174778/181334/179959/178842/180628/172757/176018/176690/174716/172802/177956/184409/178660/187512/174368/181474/181405,44
11,GO:0072594,establishment of protein localization to organelle,31/927,132/9469,0.23484848484848486,2.398900003268935,5.331619719170693,2.8015954197831057e-6,2.7872777697544713e-4,2.3649731287390404e-4,171751/173041/179691/173278/176293/177242/176239/174307/176635/176907/173436/174431/182644/176957/173701/184341/175719/181331/181538/176966/171774/175672/180467/178944/176580/172648/172234/175723/178094/173410/171711,31
11,GO:0016072,rRNA metabolic process,34/927,152/9469,0.2236842105263158,2.2848606143189687,5.260523572077211,3.029649749733121e-6,2.7872777697544713e-4,2.3649731287390404e-4,171883/175414/173968/178667/172412/171886/178229/178088/178851/176134/175731/178185/173812/173779/173322/174434/178346/176387/177824/177054/174038/172651/175771/24104925/172368/174111/173339/171622/175715/178728/177538/175015/3565889/176207,34
11,GO:0034620,cellular response to unfolded protein,41/927,202/9469,0.20297029702970298,2.0732748032084762,5.079327843353135,4.242149517730603e-6,3.707638678496547e-4,3.1458887739381155e-4,180724/177074/180983/172915/176147/178267/178788/259582/178013/174203/181019/174307/180880/185872/171876/180769/175577/179720/182681/266837/181001/177059/180745/181150/180976/174778/181334/179959/178842/180628/172757/176018/176690/174716/172802/184409/178660/187512/174368/181474/181405,41
11,GO:0007031,peroxisome organization,11/927,24/9469,0.4583333333333333,4.681724199928083,5.949015493848192,5.618397244529707e-6,4.2699819058425773e-4,3.6230305343443284e-4,176239/174127/24104835/182644/174126/175719/181331/181538/353387/178094/184409,11
11,GO:0051604,protein maturation,50/927,278/9469,0.17985611510791366,1.8371710398671353,4.667071125318544,1.440023873784121e-5,8.723601508682173e-4,7.401875542414299e-4,180724/174805/3565578/178992/172474/180983/180028/176147/178013/176013/174203/178021/176195/175307/179040/180880/175819/171876/176635/3564910/180872/180371/177419/181229/181136/176508/175231/266837/172649/173449/184341/176019/172651/174394/178014/180941/172757/178659/174318/180700/190777/173051/177729/176211/176928/178660/187504/174368/176874/180111,50
11,GO:0048513,animal organ development,67/927,412/9469,0.16262135922330098,1.6611236790565662,4.519894985441031,1.8007140568035882e-5,9.8364005352896e-4,8.346072717224525e-4,175890/175750/181283/174747/175606/178021/178015/171883/178104/172054/178074/171727/178970/177870/177566/181271/176296/173693/175985/173945/178229/178499/181292/179171/172952/259704/179770/174748/177292/181153/190137/171829/172597/174437/171935/179959/178887/175284/3565545/3565400/172233/181480/180980/171696/179732/175545/172030/180256/172628/174860/172783/173518/176128/181421/175951/176229/172802/180324/172842/171988/177956/181129/266825/177286/3565767/179484/175934,67
11,GO:0040007,growth,40/927,215/9469,0.18604651162790697,1.900403903564888,4.399274483162755,4.689748444765122e-5,0.0020499146345916218,0.0017393289896059224,177074/177582/175610/181283/174747/181019/173277/179040/177820/172518/181271/181344/178229/178499/266837/174748/180655/190137/187898/178532/172737/174834/175284/172233/176270/180014/176018/180311/176574/173978/175818/176229/176580/173051/180324/171988/266825/178949/172455/176813,40
11,GO:0044283,small molecule biosynthetic process,36/927,188/9469,0.19148936170212766,1.956000826275563,4.361431080117933,5.9690503127642595e-5,0.002426488359700448,0.002058847464059937,179616/175429/181417/188513/180818/174140/174252/177820/172477/174254/179884/180486/181209/180309/174479/178532/187773/188368/3565679/176574/173323/176497/178291/171965/178387/174681/174471/174155/172756/179484/172221/181707/174472/181423/181380/178293,36
11,GO:0006412,translation,56/927,341/9469,0.16422287390029325,1.677482624554344,4.19736506231993,6.69020284736545e-5,0.002657835131180638,0.0022551425387411293,180357/176293/180393/175551/176268/173136/177926/179028/174346/179855/181833/181917/177287/172076/177236/175659/176285/179388/175592/176373/175583/178415/171985/181334/176482/184267/172311/180368/172442/187809/174606/171942/172858/172024/175719/175538/13187936/171769/174976/173415/172957/172044/190379/176061/187087/176197/176885/172153/175703/176084/175873/182876/176903/179417/179758/179165,56
11,GO:0051246,regulation of protein metabolic process,38/927,206/9469,0.18446601941747573,1.8842596956462543,4.226947139372104,8.710525274811961e-5,0.0033835551511936235,0.002870907628587147,178992/180357/176293/180393/174624/175551/174346/179855/172076/176196/179388/176373/175583/172737/176422/181334/175284/176152/174606/171942/179410/175545/179801/174295/3565237/173149/175938/176410/173223/176061/176885/172153/171647/181650/176084/175873/173347/180111,38
11,GO:0006091,generation of precursor metabolites and energy,29/927,145/9469,0.2,2.0429341963322547,4.16897205902387,1.3865403815239673e-4,0.005155080725922883,0.004374026702893738,266653/3565504/175916/179063/175904/174423/176001/173848/180601/176059/176121/181528/176958/189705/181311/176493/178777/3565679/180996/175252/173022/176043/178398/174692/179945/175091/178046/177108/171965,29
11,GO:0072329,monocarboxylic acid catabolic process,19/927,79/9469,0.24050632911392406,2.456693020905876,4.282900619830416,1.6592356360896048e-4,0.005800687783769258,0.004921816865790007,181758/174181/181169/174665/173162/172310/174127/177905/172301/24104835/180309/175993/174126/180596/186486/180037/174768/173657/179506,19
11,GO:0040008,regulation of growth,31/927,161/9469,0.19254658385093168,1.966800002680121,4.075778760476551,1.716814711481315e-4,0.00588429826601831,0.004992759398301699,175610/174747/181019/173277/179040/172518/181271/178229/178499/266837/174748/180655/190137/187898/172737/175284/172233/176270/180014/176018/180311/176574/173978/176229/176580/173051/180324/171988/266825/172455/176813,31
11,GO:0040025,vulval development,33/927,177/9469,0.1864406779661017,1.9044301830215933,4.001255537073446,2.0273116527091845e-4,0.006562482905436397,0.005568191264458559,175890/175750/175606/171883/178104/172054/178074/178970/177870/173945/178229/178499/181292/259704/181153/171829/172597/174437/179959/178887/175284/181480/179732/175545/172628/172783/181421/172802/180324/171988/177286/179484/175934,33
11,GO:0046394,carboxylic acid biosynthetic process,25/927,122/9469,0.20491803278688525,2.09317028312731,4.003324730465414,2.649715012374939e-4,0.007985692830398954,0.006775768516218312,181417/188513/180818/174140/174252/177820/174254/180486/181209/180309/178532/187773/176574/178291/178387/174681/174471/174155/172756/179484/181707/174472/181423/181380/178293,25
11,GO:0001558,regulation of cell growth,15/927,58/9469,0.25862068965517243,2.6417252538779157,4.1312910961675735,3.421719492952698e-4,0.00949391376774812,0.008055476634202759,175610/173277/180655/190137/172737/172233/180014/176018/180311/173978/176229/173051/171988/172455/176813,15
11,GO:0016049,cell growth,20/927,90/9469,0.2222222222222222,2.269926884813616,3.987593803050054,3.523176729139013e-4,0.009622676441460929,0.008164730281836957,177582/175610/181283/173277/181344/180655/190137/172737/174834/172233/180014/176018/180311/173978/176229/173051/171988/178949/172455/176813,20
11,GO:0016052,carbohydrate catabolic process,15/927,59/9469,0.2542372881355932,2.5969502495748995,4.053328374137899,4.180377112207565e-4,0.010906416704684813,0.009253969129772915,3565504/174423/173848/180601/176958/189705/178777/3565679/180996/180628/173022/173747/175091/188583/171965,15
11,GO:0044282,small molecule catabolic process,32/927,177/9469,0.1807909604519774,1.8467201774754842,3.7459428732872193,4.4563778419993223e-4,0.011391404980845624,0.009665476103824814,181758/174181/174800/181169/174665/179063/173162/172310/180818/174127/177905/172301/24104835/180309/172726/175993/172408/180344/174126/173747/188583/180596/173220/186486/41656988/180037/174768/173657/179506/176473/172351/181423,32
11,GO:0000045,autophagosome assembly,12/927,42/9469,0.2857142857142857,2.918477423331792,4.104722411630336,4.971251364855382e-4,0.011405737999581085,0.00967763750536538,174050/180695/171787/177550/178301/176150/189705/180996/176009/180311/178084/190777,12
11,GO:0009154,purine ribonucleotide catabolic process,10/927,31/9469,0.3225806451612903,3.2950551553746044,4.216219336048478,5.024266738945901e-4,0.011405737999581085,0.00967763750536538,3565504/181019/174423/180601/176958/3565679/176270/184760/173022/171965,10
11,GO:0043632,modification-dependent macromolecule catabolic process,42/927,257/9469,0.16342412451361868,1.6693236623726593,3.5835625051533384,5.900694822523986e-4,0.013223608397143496,0.011220079628793924,172775/172626/174624/172139/172518/176661/172720/176196/175985/181076/172009/182077/54162166/172737/172679/176422/173813/173168/176152/172145/175545/174295/174715/173144/171633/175672/180548/178944/172674/178791/173858/173149/180473/176978/172942/173334/171647/181650/172434/178639/171953/179493,42
11,GO:0072523,purine-containing compound catabolic process,12/927,43/9469,0.27906976744186046,2.850605855347332,4.006578444521599,6.290984289486468e-4,0.013745800672527933,0.011663153768271624,3565504/181019/174423/180601/3565961/176958/172408/3565679/176270/184760/173022/171965,12
11,GO:0016477,cell migration,34/927,196/9469,0.17346938775510204,1.771932721308588,3.597382059751752,6.544504473238692e-4,0.01412320224595214,0.011983374662499439,181283/175650/171727/177870/179440/176296/181344/181718/182681/259704/179770/266837/179162/177292/181153/174685/181259/179959/3565400/172233/175590/181480/176220/172030/180311/173518/180929/173149/173051/171988/181248/177956/176885/172455,34
11,GO:0008340,determination of adult lifespan,39/927,237/9469,0.16455696202531644,1.680895224830336,3.4970011224230215,7.972503897026769e-4,0.01588286935463155,0.013476431964757233,180357/176434/174050/175167/181019/174333/180695/180393/176195/172839/174307/172518/181271/180359/175985/178499/177924/187898/177622/178532/172889/179959/176270/180708/187813/172757/180311/176574/174860/172783/180740/178084/178321/172234/176061/181129/171647/174225/181423,39
11,GO:2000819,regulation of nucleotide-excision repair,6/927,13/9469,0.46153846153846156,4.714463529997511,4.41472088604277,8.119788253379189e-4,0.01588286935463155,0.013476431964757233,178015/175571/174286/172018/175393/180324,6
11,GO:0048666,neuron development,44/927,279/9469,0.15770609318996415,1.6109158537386952,3.41204656657363,9.485072789919486e-4,0.018219678282175012,0.015459187462112847,177074/171751/179077/177582/175610/181283/172626/171727/177870/181093/176296/173693/181229/181344/179770/177292/3565419/180655/190137/174685/174437/3565545/3565400/172233/175590/189580/177987/172394/180014/180980/180311/173978/180418/3565745/180929/173051/171988/181248/177956/176885/181337/172455/176813/181604,44
11,GO:0007034,vacuolar transport,12/927,45/9469,0.26666666666666666,2.723912261776339,3.818501671348949,9.819951878494873e-4,0.018457285896353804,0.015660794789812426,171654/178405/173304/174908/173863/173701/171806/174834/182050/175672/178944/176397,12
11,GO:0048589,developmental growth,33/927,193/9469,0.17098445595854922,1.7465499605949326,3.451805922452913,0.0010092656920857098,0.018768047125168302,0.01592447211812727,177074/177582/175610/181283/173277/179040/177820/172518/181271/181344/178499/266837/190137/187898/178532/174834/175284/172233/176270/180014/180311/176574/173978/175818/176229/176580/173051/180324/171988/266825/178949/172455/176813,33
11,GO:0006325,chromatin organization,42/927,264/9469,0.1590909090909091,1.6250612925370207,3.393140796615823,0.0010283930072524372,0.018922431333444845,0.016055465343143314,175081/176237/174194/178788/172626/178015/172054/177212/180410/178970/174669/181545/172432/259704/171797/179388/177390/177924/180705/171932/176702/176180/179959/175918/178887/175571/174286/3565873/172018/187813/180430/176213/175393/181421/172802/180324/190954/181111/176920/266825/181182/173410,42
11,GO:0062012,regulation of small molecule metabolic process,9/927,29/9469,0.3103448275862069,3.1700703046534984,3.855458333902677,0.0013066931283723304,0.02261484740984984,0.01918843791429509,175167/172839/174479/176493/3565679/175739/176497/177416/171953,9
11,GO:1901136,carbohydrate derivative catabolic process,20/927,100/9469,0.2,2.0429341963322547,3.453818379489297,0.001444691155938634,0.024128753265571495,0.020472969620131426,3565504/181019/174423/180818/180601/179660/176399/176958/173305/181517/172408/3565679/176270/184760/180628/173022/188583/181637/171965/178086,20
11,GO:0046434,organophosphate catabolic process,15/927,66/9469,0.22727272727272727,2.3215161321957436,3.5489544633763512,0.0014678701805013886,0.024128753265571495,0.020472969620131426,175369/3565504/181019/174423/180601/3565961/179172/176399/176958/3565679/176270/184760/173022/173876/171965,15
11,GO:0009080,pyruvate family amino acid catabolic process,5/927,10/9469,0.5,5.1073354908306365,4.280818090605278,0.0014727774687768164,0.024128753265571495,0.020472969620131426,174800/172301/180344/41656988/181423,5
11,GO:0051156,glucose 6-phosphate metabolic process,5/927,10/9469,0.5,5.1073354908306365,4.280818090605278,0.0014727774687768164,0.024128753265571495,0.020472969620131426,176958/173022/176043/178398/178046,5
11,GO:0006403,RNA localization,15/927,67/9469,0.22388059701492538,2.2868666376853595,3.4821704674997678,0.0017239512321232228,0.027395152306830848,0.023244471636953312,179691/178157/174333/180455/176957/174232/175284/177735/175634/176966/177283/171774/172234/172345/181474,15
11,GO:0019318,hexose metabolic process,11/927,42/9469,0.2619047619047619,2.6752709713874765,3.5843644643289774,0.0018553262588105655,0.029109560294911994,0.02469912709594785,179616/3565504/180601/180749/176958/3565679/173022/188583/178046/171965/172147,11
11,GO:0008610,lipid biosynthetic process,38/927,240/9469,0.15833333333333333,1.6173229054297014,3.191022728622814,0.001909143835200629,0.029273538806409646,0.02483826097689461,3565046/175710/188513/174140/177820/3565961/172477/179884/179029/180486/173080/177807/181001/180743/180309/174479/178532/187773/181241/171935/181211/173876/176574/179540/178291/172184/174768/178387/178956/187504/176874/186061/177869/185268/181707/174472/178293/183295,38
11,GO:0061024,membrane organization,38/927,242/9469,0.15702479338842976,1.6039566004261503,3.135251344201722,0.002220054124582336,0.03316798811769166,0.028142656424080183,179981/171654/259570/174050/173277/173629/174494/172623/176635/181344/176957/173701/178078/178617/172528/176922/176254/174834/176892/177213/180430/3565947/189617/178236/172148/172718/173149/176233/176580/175243/178183/171988/175723/175298/181182/179507/177256/181058,38
11,GO:0045176,apical protein localization,5/927,11/9469,0.45454545454545453,4.643032264391487,3.9824369930713757,0.0024836543038439063,0.03617856435932623,0.03069709573786021,176434/175606/173304/179109/178989,5
11,GO:0051057,positive regulation of small GTPase mediated signal transduction,5/927,11/9469,0.45454545454545453,4.643032264391487,3.9824369930713757,0.0024836543038439063,0.03617856435932623,0.03069709573786021,171883/171988/177286/181707/175934,5
11,GO:0009792,embryo development ending in birth or egg hatching,45/927,302/9469,0.1490066225165563,1.5220536230952229,3.0373453748333614,0.002674935856933808,0.03864287502413468,0.032788034992777174,176434/174675/175750/175376/176257/266820/175801/180393/174624/177870/174669/173693/177528/179171/179162/175525/176957/172737/172330/171829/181259/176702/179959/175918/175284/180848/175443/180311/176966/172552/174419/172783/174350/171774/172802/172234/180324/171988/176211/172644/266825/3565767/179484/173410/181423,45
